type,rank,id,score,file_path,nearest_id,label,nearest_label,label_conflict,reason
dup,1,train_00666,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank001_dup1p000_train_00666__nearest_train_01056.png,train_01056,0,0,False,dup_score=1.0000; nearest_cos_sim=0.9877; dup_source=phash
mislabel,224,train_00163,0.011578190649439499,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank224_mislabel0p012_train_00163_label1_pred1.png,,1,,,mislabel_score=0.0116; label=1; pred_label=1; pred_clean=0.0452; pred_dusty=0.9548; confidence=0.9097; disagreement=0.0452; ood_score=0.7182
mislabel,225,train_00125,0.011419802583478886,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank225_mislabel0p011_train_00125_label1_pred1.png,,1,,,mislabel_score=0.0114; label=1; pred_label=1; pred_clean=0.0211; pred_dusty=0.9789; confidence=0.9579; disagreement=0.0211; ood_score=0.4340
mislabel,226,train_00329,0.01140383620930857,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank226_mislabel0p011_train_00329_label0_pred0.png,,0,,,mislabel_score=0.0114; label=0; pred_label=0; pred_clean=0.5399; pred_dusty=0.4601; confidence=0.0798; disagreement=0.4601; ood_score=0.6895
mislabel,227,train_01244,0.011278278107683504,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank227_mislabel0p011_train_01244_label1_pred1.png,,1,,,mislabel_score=0.0113; label=1; pred_label=1; pred_clean=0.0166; pred_dusty=0.9834; confidence=0.9669; disagreement=0.0166; ood_score=0.2953
mislabel,228,train_01347,0.011252302889109648,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank228_mislabel0p011_train_01347_label0_pred0.png,,0,,,mislabel_score=0.0113; label=0; pred_label=0; pred_clean=0.9746; pred_dusty=0.0254; confidence=0.9491; disagreement=0.0254; ood_score=0.5340
mislabel,229,train_00126,0.010979607278984994,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank229_mislabel0p011_train_00126_label0_pred1.png,,0,,,mislabel_score=0.0110; label=0; pred_label=1; pred_clean=0.3175; pred_dusty=0.6825; confidence=0.3650; disagreement=0.6825; ood_score=0.9559
mislabel,230,train_01193,0.010764144327134226,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank230_mislabel0p011_train_01193_label1_pred1.png,,1,,,mislabel_score=0.0108; label=1; pred_label=1; pred_clean=0.0206; pred_dusty=0.9794; confidence=0.9588; disagreement=0.0206; ood_score=0.4556
mislabel,231,train_01089,0.010596752054208168,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank231_mislabel0p011_train_01089_label0_pred0.png,,0,,,mislabel_score=0.0106; label=0; pred_label=0; pred_clean=0.9745; pred_dusty=0.0255; confidence=0.9489; disagreement=0.0255; ood_score=0.5625
mislabel,232,train_00899,0.010534367103761919,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank232_mislabel0p011_train_00899_label0_pred0.png,,0,,,mislabel_score=0.0105; label=0; pred_label=0; pred_clean=0.8958; pred_dusty=0.1042; confidence=0.7915; disagreement=0.1042; ood_score=0.8723
mislabel,233,train_00305,0.010508531724337725,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank233_mislabel0p011_train_00305_label0_pred0.png,,0,,,mislabel_score=0.0105; label=0; pred_label=0; pred_clean=0.9623; pred_dusty=0.0377; confidence=0.9247; disagreement=0.0377; ood_score=0.6982
mislabel,234,train_01093,0.010365415505552008,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank234_mislabel0p010_train_01093_label1_pred1.png,,1,,,mislabel_score=0.0104; label=1; pred_label=1; pred_clean=0.0392; pred_dusty=0.9608; confidence=0.9216; disagreement=0.0392; ood_score=0.7132
mislabel,235,train_00543,0.01021119557589843,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank235_mislabel0p010_train_00543_label1_pred1.png,,1,,,mislabel_score=0.0102; label=1; pred_label=1; pred_clean=0.0345; pred_dusty=0.9655; confidence=0.9310; disagreement=0.0345; ood_score=0.6823
mislabel,236,train_00358,0.01015789546656926,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank236_mislabel0p010_train_00358_label0_pred0.png,,0,,,mislabel_score=0.0102; label=0; pred_label=0; pred_clean=0.9676; pred_dusty=0.0324; confidence=0.9351; disagreement=0.0324; ood_score=0.6650
mislabel,237,train_00482,0.010073898985044984,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank237_mislabel0p010_train_00482_label1_pred1.png,,1,,,mislabel_score=0.0101; label=1; pred_label=1; pred_clean=0.0216; pred_dusty=0.9784; confidence=0.9568; disagreement=0.0216; ood_score=0.5122
mislabel,238,train_01187,0.010069157463286444,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank238_mislabel0p010_train_01187_label0_pred0.png,,0,,,mislabel_score=0.0101; label=0; pred_label=0; pred_clean=0.9709; pred_dusty=0.0291; confidence=0.9419; disagreement=0.0291; ood_score=0.6322
mislabel,239,train_01283,0.010029553134120867,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank239_mislabel0p010_train_01283_label1_pred1.png,,1,,,mislabel_score=0.0100; label=1; pred_label=1; pred_clean=0.2106; pred_dusty=0.7894; confidence=0.5789; disagreement=0.2106; ood_score=0.9177
mislabel,240,train_01360,0.009977112708528763,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank240_mislabel0p010_train_01360_label1_pred1.png,,1,,,mislabel_score=0.0100; label=1; pred_label=1; pred_clean=0.0271; pred_dusty=0.9729; confidence=0.9459; disagreement=0.0271; ood_score=0.6104
mislabel,241,train_00693,0.009822062621535886,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank241_mislabel0p010_train_00693_label0_pred0.png,,0,,,mislabel_score=0.0098; label=0; pred_label=0; pred_clean=0.9651; pred_dusty=0.0349; confidence=0.9301; disagreement=0.0349; ood_score=0.6978
mislabel,242,train_00755,0.009773808831969955,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank242_mislabel0p010_train_00755_label1_pred1.png,,1,,,mislabel_score=0.0098; label=1; pred_label=1; pred_clean=0.0290; pred_dusty=0.9710; confidence=0.9420; disagreement=0.0290; ood_score=0.6420
mislabel,243,train_00328,0.009727789206230613,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank243_mislabel0p010_train_00328_label1_pred1.png,,1,,,mislabel_score=0.0097; label=1; pred_label=1; pred_clean=0.0142; pred_dusty=0.9858; confidence=0.9716; disagreement=0.0142; ood_score=0.2947
mislabel,244,train_00012,0.009725860506808081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank244_mislabel0p010_train_00012_label1_pred0.png,,1,,,mislabel_score=0.0097; label=1; pred_label=0; pred_clean=0.5703; pred_dusty=0.4297; confidence=0.1405; disagreement=0.5703; ood_score=0.8786
mislabel,245,train_00279,0.009553105730716691,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank245_mislabel0p010_train_00279_label1_pred1.png,,1,,,mislabel_score=0.0096; label=1; pred_label=1; pred_clean=0.0146; pred_dusty=0.9854; confidence=0.9707; disagreement=0.0146; ood_score=0.3280
mislabel,246,train_00942,0.009275957954295807,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank246_mislabel0p009_train_00942_label1_pred1.png,,1,,,mislabel_score=0.0093; label=1; pred_label=1; pred_clean=0.0238; pred_dusty=0.9762; confidence=0.9524; disagreement=0.0238; ood_score=0.5911
mislabel,247,train_01035,0.009165460477958812,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank247_mislabel0p009_train_01035_label1_pred1.png,,1,,,mislabel_score=0.0092; label=1; pred_label=1; pred_clean=0.0174; pred_dusty=0.9826; confidence=0.9653; disagreement=0.0174; ood_score=0.4533
mislabel,248,train_01029,0.00904216878341352,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank248_mislabel0p009_train_01029_label1_pred1.png,,1,,,mislabel_score=0.0090; label=1; pred_label=1; pred_clean=0.0390; pred_dusty=0.9610; confidence=0.9219; disagreement=0.0390; ood_score=0.7488
mislabel,249,train_00356,0.00902079282098542,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank249_mislabel0p009_train_00356_label1_pred1.png,,1,,,mislabel_score=0.0090; label=1; pred_label=1; pred_clean=0.0233; pred_dusty=0.9767; confidence=0.9535; disagreement=0.0233; ood_score=0.5934
mislabel,250,train_00733,0.009017282684542095,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank250_mislabel0p009_train_00733_label0_pred0.png,,0,,,mislabel_score=0.0090; label=0; pred_label=0; pred_clean=0.9799; pred_dusty=0.0201; confidence=0.9599; disagreement=0.0201; ood_score=0.5316
mislabel,251,train_00154,0.008979646834244957,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank251_mislabel0p009_train_00154_label0_pred0.png,,0,,,mislabel_score=0.0090; label=0; pred_label=0; pred_clean=0.9808; pred_dusty=0.0192; confidence=0.9617; disagreement=0.0192; ood_score=0.5129
mislabel,252,train_01010,0.008821047612959659,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank252_mislabel0p009_train_01010_label1_pred1.png,,1,,,mislabel_score=0.0088; label=1; pred_label=1; pred_clean=0.0277; pred_dusty=0.9723; confidence=0.9447; disagreement=0.0277; ood_score=0.6624
mislabel,253,train_01025,0.00867905204854731,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank253_mislabel0p009_train_01025_label0_pred0.png,,0,,,mislabel_score=0.0087; label=0; pred_label=0; pred_clean=0.9829; pred_dusty=0.0171; confidence=0.9657; disagreement=0.0171; ood_score=0.4753
mislabel,254,train_00101,0.00863046390156547,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank254_mislabel0p009_train_00101_label0_pred0.png,,0,,,mislabel_score=0.0086; label=0; pred_label=0; pred_clean=0.9498; pred_dusty=0.0502; confidence=0.8996; disagreement=0.0502; ood_score=0.8089
mislabel,255,train_01135,0.008620954951594853,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank255_mislabel0p009_train_01135_label1_pred1.png,,1,,,mislabel_score=0.0086; label=1; pred_label=1; pred_clean=0.3776; pred_dusty=0.6224; confidence=0.2448; disagreement=0.3776; ood_score=0.9067
mislabel,256,train_00870,0.0086062282553019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank256_mislabel0p009_train_00870_label1_pred1.png,,1,,,mislabel_score=0.0086; label=1; pred_label=1; pred_clean=0.0304; pred_dusty=0.9696; confidence=0.9392; disagreement=0.0304; ood_score=0.6985
mislabel,257,train_00973,0.008559115866919601,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank257_mislabel0p009_train_00973_label0_pred0.png,,0,,,mislabel_score=0.0086; label=0; pred_label=0; pred_clean=0.9091; pred_dusty=0.0909; confidence=0.8182; disagreement=0.0909; ood_score=0.8849
mislabel,258,train_01354,0.008534135029124031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank258_mislabel0p009_train_01354_label1_pred1.png,,1,,,mislabel_score=0.0085; label=1; pred_label=1; pred_clean=0.0202; pred_dusty=0.9798; confidence=0.9597; disagreement=0.0202; ood_score=0.5592
mislabel,259,train_00237,0.008502418996346073,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank259_mislabel0p009_train_00237_label1_pred1.png,,1,,,mislabel_score=0.0085; label=1; pred_label=1; pred_clean=0.0119; pred_dusty=0.9881; confidence=0.9761; disagreement=0.0119; ood_score=0.2709
mislabel,260,train_01270,0.00848288603621494,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank260_mislabel0p008_train_01270_label1_pred1.png,,1,,,mislabel_score=0.0085; label=1; pred_label=1; pred_clean=0.0186; pred_dusty=0.9814; confidence=0.9628; disagreement=0.0186; ood_score=0.5258
mislabel,261,train_01051,0.00843903204340574,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank261_mislabel0p008_train_01051_label1_pred1.png,,1,,,mislabel_score=0.0084; label=1; pred_label=1; pred_clean=0.4808; pred_dusty=0.5192; confidence=0.0385; disagreement=0.4808; ood_score=0.5436
mislabel,262,train_01177,0.008426414081467774,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank262_mislabel0p008_train_01177_label1_pred1.png,,1,,,mislabel_score=0.0084; label=1; pred_label=1; pred_clean=0.0241; pred_dusty=0.9759; confidence=0.9518; disagreement=0.0241; ood_score=0.6327
mislabel,263,train_01345,0.00841999169364204,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank263_mislabel0p008_train_01345_label0_pred0.png,,0,,,mislabel_score=0.0084; label=0; pred_label=0; pred_clean=0.9891; pred_dusty=0.0109; confidence=0.9782; disagreement=0.0109; ood_score=0.2091
mislabel,264,train_00000,0.00835627612439989,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank264_mislabel0p008_train_00000_label0_pred0.png,,0,,,mislabel_score=0.0084; label=0; pred_label=0; pred_clean=0.9850; pred_dusty=0.0150; confidence=0.9699; disagreement=0.0150; ood_score=0.4274
mislabel,265,train_01223,0.008353225193893211,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank265_mislabel0p008_train_01223_label1_pred1.png,,1,,,mislabel_score=0.0084; label=1; pred_label=1; pred_clean=0.0944; pred_dusty=0.9056; confidence=0.8112; disagreement=0.0944; ood_score=0.8909
mislabel,266,train_00500,0.008289492836088768,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank266_mislabel0p008_train_00500_label1_pred1.png,,1,,,mislabel_score=0.0083; label=1; pred_label=1; pred_clean=0.0135; pred_dusty=0.9865; confidence=0.9729; disagreement=0.0135; ood_score=0.3710
mislabel,267,train_00894,0.008261929466927744,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank267_mislabel0p008_train_00894_label0_pred0.png,,0,,,mislabel_score=0.0083; label=0; pred_label=0; pred_clean=0.9833; pred_dusty=0.0167; confidence=0.9665; disagreement=0.0167; ood_score=0.4892
mislabel,268,train_00408,0.008210633173854828,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank268_mislabel0p008_train_00408_label0_pred0.png,,0,,,mislabel_score=0.0082; label=0; pred_label=0; pred_clean=0.9838; pred_dusty=0.0162; confidence=0.9675; disagreement=0.0162; ood_score=0.4772
mislabel,269,train_00628,0.008209400003884443,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank269_mislabel0p008_train_00628_label1_pred1.png,,1,,,mislabel_score=0.0082; label=1; pred_label=1; pred_clean=0.0135; pred_dusty=0.9865; confidence=0.9731; disagreement=0.0135; ood_score=0.3734
mislabel,270,train_00216,0.007896831901031904,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank270_mislabel0p008_train_00216_label0_pred0.png,,0,,,mislabel_score=0.0079; label=0; pred_label=0; pred_clean=0.9637; pred_dusty=0.0363; confidence=0.9274; disagreement=0.0363; ood_score=0.7654
mislabel,271,train_01348,0.00788265714763277,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank271_mislabel0p008_train_01348_label1_pred1.png,,1,,,mislabel_score=0.0079; label=1; pred_label=1; pred_clean=0.0341; pred_dusty=0.9659; confidence=0.9317; disagreement=0.0341; ood_score=0.7521
mislabel,272,train_00565,0.007856217099572313,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank272_mislabel0p008_train_00565_label1_pred1.png,,1,,,mislabel_score=0.0079; label=1; pred_label=1; pred_clean=0.0139; pred_dusty=0.9861; confidence=0.9721; disagreement=0.0139; ood_score=0.4204
mislabel,273,train_01088,0.007813940477530494,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank273_mislabel0p008_train_01088_label0_pred0.png,,0,,,mislabel_score=0.0078; label=0; pred_label=0; pred_clean=0.9903; pred_dusty=0.0097; confidence=0.9805; disagreement=0.0097; ood_score=0.1810
mislabel,274,train_00561,0.007811434799619846,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank274_mislabel0p008_train_00561_label0_pred0.png,,0,,,mislabel_score=0.0078; label=0; pred_label=0; pred_clean=0.9855; pred_dusty=0.0145; confidence=0.9710; disagreement=0.0145; ood_score=0.4458
mislabel,275,train_00813,0.007652764556179771,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank275_mislabel0p008_train_00813_label1_pred1.png,,1,,,mislabel_score=0.0077; label=1; pred_label=1; pred_clean=0.0559; pred_dusty=0.9441; confidence=0.8882; disagreement=0.0559; ood_score=0.8458
mislabel,276,train_00929,0.007636654672736792,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank276_mislabel0p008_train_00929_label1_pred1.png,,1,,,mislabel_score=0.0076; label=1; pred_label=1; pred_clean=0.0392; pred_dusty=0.9608; confidence=0.9216; disagreement=0.0392; ood_score=0.7887
mislabel,277,train_00888,0.007585394548108804,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank277_mislabel0p008_train_00888_label0_pred0.png,,0,,,mislabel_score=0.0076; label=0; pred_label=0; pred_clean=0.9884; pred_dusty=0.0116; confidence=0.9768; disagreement=0.0116; ood_score=0.3316
mislabel,278,train_00505,0.0074461970052352965,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank278_mislabel0p007_train_00505_label1_pred1.png,,1,,,mislabel_score=0.0074; label=1; pred_label=1; pred_clean=0.0517; pred_dusty=0.9483; confidence=0.8966; disagreement=0.0517; ood_score=0.8394
mislabel,279,train_00684,0.0074307347487962425,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank279_mislabel0p007_train_00684_label1_pred1.png,,1,,,mislabel_score=0.0074; label=1; pred_label=1; pred_clean=0.0166; pred_dusty=0.9834; confidence=0.9669; disagreement=0.0166; ood_score=0.5362
mislabel,280,train_01149,0.0073707831108989486,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank280_mislabel0p007_train_01149_label1_pred1.png,,1,,,mislabel_score=0.0074; label=1; pred_label=1; pred_clean=0.0146; pred_dusty=0.9854; confidence=0.9708; disagreement=0.0146; ood_score=0.4799
mislabel,281,train_00758,0.007331085508143173,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank281_mislabel0p007_train_00758_label1_pred1.png,,1,,,mislabel_score=0.0073; label=1; pred_label=1; pred_clean=0.0108; pred_dusty=0.9892; confidence=0.9785; disagreement=0.0108; ood_score=0.3034
